sheet,section,row,desc_old,desc_new,price_old,price_new,total_old,total_new,desc_changed,price_changed,total_changed,highlighted
EXPLOSIVE UP TO 2.7,SRD,42,4MM PF PLYWOOD,4MM PF PLYWOOD,71.47651006711409,68.79194630872483,134.32666308724836,129.28153020134232,False,True,True,True
EXPLOSIVE UP TO 2.7,SRD,45,130*62MM TAPPING BLOCKS,130*62MM TAPPING BLOCKS,,,680,780,False,False,True,False
EXPLOSIVE UP TO 2.7,DRD,74,EXT GRP SKIN 2*300,Rhinotex 1150 BW,272.27,213.11,529.6416578700001,414.55883391000015,True,True,True,True
EXPLOSIVE UP TO 2.7,DRD,77,PU,PU,176.520244295302,167.9194899328859,1050.93092643651,999.7254752644295,False,True,True,True
EXPLOSIVE UP TO 2.7,DRD,79,4MM PF PLYWOOD,4MM PF PLYWOOD,71.47651006711409,68.79194630872483,139.0418969798658,133.81966610738257,False,True,True,True
EXPLOSIVE UP TO 2.7,DRD,82,130*62MM TAPPING BLOCKS,130*62MM TAPPING BLOCKS,,,1360,1560,False,False,True,True
EXPLOSIVE UP TO 2.7,SIDES,107,EXT GRP SKIN 2*300,Rhinotex 1150 BW,272.27,213.11,1029.4937105,805.8008765,True,True,True,True
EXPLOSIVE UP TO 2.7,SIDES,110,PU,PU,176.520244295302,167.9194899328859,1012.1670807892615,962.8503552751677,False,True,True,True
EXPLOSIVE UP TO 2.7,SIDES,112,4MM PF PLYWOOD,4MM PF PLYWOOD,71.47651006711409,68.79194630872483,270.2634060402684,260.11266778523486,False,True,True,True
EXPLOSIVE UP TO 2.7,ROOF,121,EXT GRP SKIN 2*300,Rhinotex 1150 BW,272.27,213.11,799.7931249999998,626.0106249999999,True,True,True,True
EXPLOSIVE UP TO 2.7,ROOF,124,PU,PU,176.520244295302,167.9194899328859,1012.1670807892615,962.8503552751677,False,True,True,True
EXPLOSIVE UP TO 2.7,ROOF,126,4MM PF PLYWOOD,4MM PF PLYWOOD,71.47651006711409,68.79194630872483,209.96224832214762,202.07634228187916,False,True,True,True
EXPLOSIVE UP TO 2.7,FLOOR,135,EXT GRP SKIN 2*300,Rhinotex 1150 BW,272.27,213.11,799.7931249999998,626.0106249999999,True,True,True,True
EXPLOSIVE UP TO 2.7,FLOOR,137,9MM PF PLYWOOD,9MM PF PLYWOOD,636.8,358.4,1870.5999999999997,1052.7999999999997,False,True,True,True
EXPLOSIVE 2.7 TO 4.8,FRONT,24,EXT GRP SKIN 2*300,Rhinotex 1150 BW,272.27,213.11,1474.59036024,1067.68365732,True,True,True,True
EXPLOSIVE 2.7 TO 4.8,FRONT,25,GLUE LINE,GLUE LINE,28.583333333333332,28.583333333333332,154.804818,143.20284299999997,False,False,True,False
EXPLOSIVE 2.7 TO 4.8,FRONT,27,PU,PU,176.520244295302,167.9194899328859,1050.93092643651,999.7254752644295,False,True,True,True
EXPLOSIVE 2.7 TO 4.8,FRONT,28,GLUE LINE,GLUE LINE,28.583333333333332,28.583333333333332,154.804818,143.20284299999997,False,False,True,False
EXPLOSIVE 2.7 TO 4.8,FRONT,29,4MM PF PLYWOOD,4MM PF PLYWOOD,95.63758389261746,86.57718120805369,517.9647382550337,433.75271677852345,False,True,True,True
EXPLOSIVE 2.7 TO 4.8,FRONT,30,GLUE LINE,GLUE LINE,28.583333333333332,28.583333333333332,154.804818,143.20284299999997,False,False,True,False
EXPLOSIVE 2.7 TO 4.8,FRONT,31,0.9 MM ALU PLATE,0.9 MM ALU PLATE,312.40000000000003,312.40000000000003,2030.6000000000001,1796.3000000000002,False,False,True,False
EXPLOSIVE 2.7 TO 4.8,SRD,37,EXT GRP SKIN 2*300,Rhinotex 1150 BW,272.27,213.11,1474.59036024,1067.68365732,True,True,True,True
EXPLOSIVE 2.7 TO 4.8,SRD,38,GLUE LINE,GLUE LINE,28.583333333333332,28.583333333333332,154.804818,143.20284299999997,False,False,True,False
EXPLOSIVE 2.7 TO 4.8,SRD,40,PU,PU,0,0,0,0,False,False,False,True
EXPLOSIVE 2.7 TO 4.8,SRD,41,GLUE LINE,GLUE LINE,28.583333333333332,28.583333333333332,154.804818,143.20284299999997,False,False,True,False
EXPLOSIVE 2.7 TO 4.8,SRD,42,4MM PF PLYWOOD,4MM PF PLYWOOD,95.63758389261746,86.57718120805369,517.9647382550337,433.75271677852345,False,True,True,True
EXPLOSIVE 2.7 TO 4.8,SRD,43,GLUE LINE,GLUE LINE,28.583333333333332,28.583333333333332,154.804818,143.20284299999997,False,False,True,False
EXPLOSIVE 2.7 TO 4.8,SRD,44,0.9MM ALU PLATE,0.9MM ALU PLATE,312.40000000000003,312.40000000000003,2030.6000000000001,1796.3000000000002,False,False,True,False
EXPLOSIVE 2.7 TO 4.8,SRD,45,130*62MM TAPPING BLOCKS,130*62MM TAPPING BLOCKS,,,680,780,False,False,True,False
EXPLOSIVE 2.7 TO 4.8,DOOR FITTINGS,53,28779 DOOR CAPPING,28779 DOOR CAPPING,149.08,149.08,882.2554399999999,912.0714399999999,False,False,True,False
EXPLOSIVE 2.7 TO 4.8,DOOR FITTINGS,54,28777 DOOR CAPPING,28777 DOOR CAPPING,132.13,132.13,669.6348399999999,696.06084,False,False,True,False
EXPLOSIVE 2.7 TO 4.8,DOOR FITTINGS,55,2316 DOOR RUBBER,2316 DOOR RUBBER,24.72,24.72,146.29295999999997,151.23695999999998,False,False,True,False
EXPLOSIVE 2.7 TO 4.8,DOOR FITTINGS,56,2317 DOOR RUBBER,2317 DOOR RUBBER,60.18,60.18,356.14523999999994,368.18123999999995,False,False,True,False
EXPLOSIVE 2.7 TO 4.8,DOOR FITTINGS,61,28781 SMALL HORIZ CAPPING,28781 SMALL HORIZ CAPPING,240.58,240.58,1251.016,1106.668,False,False,True,False
EXPLOSIVE 2.7 TO 4.8,DOOR FITTINGS,62,28780 SMALL VERTICAL ,28780 SMALL VERTICAL ,181.78,181.78,763.476,799.8320000000001,False,False,True,False
EXPLOSIVE 2.7 TO 4.8,DOOR FITTINGS,63,0661-0631 LONG RIVETS,0661-0631 LONG RIVETS,0.5150,0.5150,54.178000000000004,55.929,False,False,True,False
EXPLOSIVE 2.7 TO 4.8,DOOR FITTINGS,64,SILPLUS X WHITE SILICONE,SILPLUS X WHITE SILICONE,116.1500,116.1500,603.98,534.29,False,False,True,False
EXPLOSIVE 2.7 TO 4.8,DRD,74,EXT GRP SKIN 2*300,Rhinotex 1150 BW,272.27,213.11,1498.13327487,1086.9848169099998,True,True,True,True
EXPLOSIVE 2.7 TO 4.8,DRD,75,GLUE LINE,GLUE LINE,28.583333333333332,28.583333333333332,157.27639025,145.79160691666664,False,False,True,False
EXPLOSIVE 2.7 TO 4.8,DRD,77,PU,PU,176.520244295302,167.9194899328859,1050.93092643651,999.7254752644295,False,True,True,True
EXPLOSIVE 2.7 TO 4.8,DRD,78,GLUE LINE,GLUE LINE,28.583333333333332,28.583333333333332,157.27639025,145.79160691666664,False,False,True,False
EXPLOSIVE 2.7 TO 4.8,DRD,79,4MM PF PLYWOOD,4MM PF PLYWOOD,95.63758389261746,86.57718120805369,526.2344244966444,441.5939255033556,False,True,True,True
EXPLOSIVE 2.7 TO 4.8,DRD,80,GLUE LINE,GLUE LINE,28.583333333333332,28.583333333333332,157.27639025,145.79160691666664,False,False,True,False
EXPLOSIVE 2.7 TO 4.8,DRD,81,0.9MM ALU PLATE,0.9MM ALU PLATE,312.40000000000003,312.40000000000003,2030.6000000000001,1796.3000000000002,False,False,True,False
EXPLOSIVE 2.7 TO 4.8,DRD,82,130*62MM TAPPING BLOCKS,130*62MM TAPPING BLOCKS,,,1360,1560,False,False,True,True
EXPLOSIVE 2.7 TO 4.8,DOOR FITTINGS,90,28779 DOOR CAPPING,28779 DOOR CAPPING,149.08,149.08,1092.30916,1017.76916,False,False,True,False
EXPLOSIVE 2.7 TO 4.8,DOOR FITTINGS,91,28777 DOOR CAPPING,28777 DOOR CAPPING,132.13,132.13,278.66217,291.87517,False,False,True,False
EXPLOSIVE 2.7 TO 4.8,DOOR FITTINGS,92,2316 DOOR RUBBER,2316 DOOR RUBBER,24.72,24.72,181.12344,168.76344,False,False,True,False
EXPLOSIVE 2.7 TO 4.8,DOOR FITTINGS,93,2317 DOOR RUBBER,2317 DOOR RUBBER,60.18,60.18,440.93886,410.84886,False,False,True,False
EXPLOSIVE 2.7 TO 4.8,SIDES,107,EXT GRP SKIN 2*300,Rhinotex 1150 BW,272.27,213.11,4507.6068255,2612.7179445,True,True,True,True
EXPLOSIVE 2.7 TO 4.8,SIDES,108,GLUE LINE,GLUE LINE,28.583333333333332,28.583333333333332,473.2156625,350.4302375,False,False,True,False
EXPLOSIVE 2.7 TO 4.8,SIDES,110,PU,PU,176.520244295302,167.9194899328859,3381.0687592322142,2273.9657326711413,False,True,True,True
EXPLOSIVE 2.7 TO 4.8,SIDES,111,GLUE LINE,GLUE LINE,28.583333333333332,28.583333333333332,473.2156625,350.4302375,False,False,True,False
EXPLOSIVE 2.7 TO 4.8,SIDES,112,4MM PF PLYWOOD,4MM PF PLYWOOD,95.63758389261746,86.57718120805369,1583.3423657718122,1061.4319127516778,False,True,True,True
EXPLOSIVE 2.7 TO 4.8,SIDES,113,GLUE LINE,GLUE LINE,28.583333333333332,28.583333333333332,473.2156625,350.4302375,False,False,True,False
EXPLOSIVE 2.7 TO 4.8,SIDES,114,0.9MM ALU PLATE,0.9MM ALU PLATE,312.40000000000003,312.40000000000003,5076.500000000001,3579.5833333333344,False,False,True,False
EXPLOSIVE 2.7 TO 4.8,ROOF,121,EXT GRP SKIN 2*300,Rhinotex 1150 BW,272.27,213.11,5663.896674999999,2779.4871749999993,True,True,True,True
EXPLOSIVE 2.7 TO 4.8,ROOF,122,GLUE LINE,GLUE LINE,28.583333333333332,28.583333333333332,594.6047916666666,372.7981249999999,False,False,True,False
EXPLOSIVE 2.7 TO 4.8,ROOF,124,PU,PU,176.520244295302,167.9194899328859,3381.0687592322142,2273.9657326711413,False,True,True,True
EXPLOSIVE 2.7 TO 4.8,ROOF,125,GLUE LINE,GLUE LINE,28.583333333333332,28.583333333333332,594.6047916666666,372.7981249999999,False,False,True,False
EXPLOSIVE 2.7 TO 4.8,ROOF,126,4MM PF PLYWOOD,4MM PF PLYWOOD,95.63758389261746,86.57718120805369,1989.5008389261745,1129.18288590604,False,True,True,True
EXPLOSIVE 2.7 TO 4.8,ROOF,127,GLUE LINE,GLUE LINE,28.583333333333332,28.583333333333332,594.6047916666666,372.7981249999999,False,False,True,False
EXPLOSIVE 2.7 TO 4.8,ROOF,128,0.9MM ALU PLATE,0.9MM ALU PLATE,312.40000000000003,312.40000000000003,5109.041666666668,3612.1250000000005,False,False,True,False
EXPLOSIVE 2.7 TO 4.8,FLOOR,135,EXT GRP SKIN 2*300,Rhinotex 1150 BW,272.27,213.11,5663.896674999999,2779.4871749999993,True,True,True,True
EXPLOSIVE 2.7 TO 4.8,FLOOR,136,GLUE LINE,GLUE LINE,28.583333333333332,28.583333333333332,594.6047916666666,372.7981249999999,False,False,True,False
EXPLOSIVE 2.7 TO 4.8,FLOOR,137,18MM PF PLYWOOD,18MM PF PLYWOOD,636.8,358.4,12497.199999999999,4972.799999999999,False,True,True,True
EXPLOSIVE 2.7 TO 4.8,FLOOR,138,GLUE LINE,GLUE LINE,28.583333333333332,28.583333333333332,560.9479166666666,396.59375,False,False,True,False
EXPLOSIVE 2.7 TO 4.8,FLOOR,139,RICE GRAIN,RICE GRAIN,3336.472602739726,3336.472602739726,26191.309931506847,18517.42294520548,False,False,True,False
EXPLOSIVE 2.7 TO 4.8,FLOOR,140,ALU KICK PLATE,ALU KICK PLATE,496.05,496.05,10268.235,7986.405000000001,False,False,True,False
EXPLOSIVE 2.7 TO 4.8,ALUMINIUM,147,28783  SMALL HORIZONTALE CAP,28783  SMALL HORIZONTALE CAP,240.58,240.58,8564.648000000001,6399.428,False,False,True,False
EXPLOSIVE 2.7 TO 4.8,ALUMINIUM,148,28780 SMALL VERTICAL,28780 SMALL VERTICAL,181.78,181.78,963.434,854.3659999999999,False,False,True,False
EXPLOSIVE 2.7 TO 4.8,ALUMINIUM,149,0661-0631 LONG RIVETS,0661-0631 LONG RIVETS,0.5150,0.5150,218.875,169.435,False,False,True,False
EXPLOSIVE 2.7 TO 4.8,ALUMINIUM,150,SILPLUS - X WHITE,SILPLUS - X WHITE,116.1500,116.1500,1811.94,1277.65,False,False,True,False
EXPLOSIVE 2.7 TO 4.8,SUB FRAME + LIGHT BOX ASSY,158,178*54 RSC,178*54 RSC,243,243,3815.1,2697.2999999999997,False,False,True,False
EXPLOSIVE 2.7 TO 4.8,SUB FRAME + LIGHT BOX ASSY,159,100*50*3MM CROSS MEMBER,100*50*3MM CROSS MEMBER,243,243,1979.2947540983612,1395.6565573770495,False,False,True,False
EXPLOSIVE 2.7 TO 4.8,REAR FRAME + FLOOR PLATE,185,3MM 3CR12 REAR FRAME,3MM 3CR12 REAR FRAME,965.76,965.76,847.744128,888.1128960000001,False,False,True,False
EXPLOSIVE 2.7 TO 4.8,REAR FRAME + FLOOR PLATE,186,TOP FRAME RAIN GUTTER,TOP FRAME RAIN GUTTER,965.76,965.76,765.8476800000001,677.4806399999999,False,False,True,False
EXPLOSIVE 2.7 TO 4.8,REFLEXITE TAPE,202,50MM REFLEXITE TAPE,50MM REFLEXITE TAPE,18.0000,18.0000,327.59999999999997,239.4,False,False,True,False
EXPLOSIVE 4.9 AND UP,FRONT,24,EXT GRP SKIN 2*300,Rhinotex 1150 BW,272.27,213.11,1472.7432805600001,1152.7392680800003,True,True,True,True
EXPLOSIVE 4.9 AND UP,FRONT,27,PU,PU,246.48503355704702,226.55645637583896,1467.473295785235,1348.8265186791948,False,True,True,True
EXPLOSIVE 4.9 AND UP,FRONT,29,4MM PF PLYWOOD,4MM PF PLYWOOD,95.63758389261746,86.57718120805369,517.3159328859061,468.3070550335571,False,True,True,True
EXPLOSIVE 4.9 AND UP,SRD,37,EXT GRP SKIN 2*300,Rhinotex 1150 BW,272.27,213.11,1472.7432805600001,1152.7392680800003,True,True,True,True
EXPLOSIVE 4.9 AND UP,SRD,40,PU,PU,0,0,0,0,False,False,False,True
EXPLOSIVE 4.9 AND UP,SRD,42,4MM PF PLYWOOD,4MM PF PLYWOOD,95.63758389261746,86.57718120805369,517.3159328859061,468.3070550335571,False,True,True,True
EXPLOSIVE 4.9 AND UP,SRD,45,130*62MM TAPPING BLOCKS,130*62MM TAPPING BLOCKS,,,680,780,False,False,True,True
EXPLOSIVE 4.9 AND UP,DRD,74,EXT GRP SKIN 2*300,Rhinotex 1150 BW,272.27,213.11,1496.84897728,1171.6071750400001,True,True,True,True
EXPLOSIVE 4.9 AND UP,DRD,77,PU,PU,246.48503355704702,226.55645637583896,1467.473295785235,1348.8265186791948,False,True,True,True
EXPLOSIVE 4.9 AND UP,DRD,79,4MM PF PLYWOOD,4MM PF PLYWOOD,95.63758389261746,86.57718120805369,525.7833020134229,475.9722523489933,False,True,True,True
EXPLOSIVE 4.9 AND UP,DRD,82,130*62MM TAPPING BLOCKS,130*62MM TAPPING BLOCKS,,,1360,1560,False,False,True,True
EXPLOSIVE 4.9 AND UP,SIDES,107,EXT GRP SKIN 2*300,Rhinotex 1150 BW,272.27,213.11,8465.69111,6626.229230000001,True,True,True,True
EXPLOSIVE 4.9 AND UP,SIDES,110,PU,PU,246.48503355704702,226.55645637583896,8870.99635771812,8153.766864966444,False,True,True,True
EXPLOSIVE 4.9 AND UP,SIDES,112,4MM PF PLYWOOD,4MM PF PLYWOOD,95.63758389261746,86.57718120805369,2973.6593959731545,2691.9442953020134,False,True,True,True
EXPLOSIVE 4.9 AND UP,ROOF,121,EXT GRP SKIN 2*300,Rhinotex 1150 BW,272.27,213.11,10642.353625,8329.937125,True,True,True,True
EXPLOSIVE 4.9 AND UP,ROOF,124,PU,PU,246.48503355704702,226.55645637583896,8870.99635771812,8153.766864966444,False,True,True,True
EXPLOSIVE 4.9 AND UP,ROOF,126,4MM PF PLYWOOD,4MM PF PLYWOOD,95.63758389261746,86.57718120805369,3738.234060402685,3384.0855704697983,False,True,True,True
EXPLOSIVE 4.9 AND UP,FLOOR,135,EXT GRP SKIN 2*300,Rhinotex 1150 BW,272.27,213.11,10642.353625,8329.937125,True,True,True,True
EXPLOSIVE 4.9 AND UP,FLOOR,137,18 MM PF PLYWOOD,18 MM PF PLYWOOD,636.8,358.4,24890.92,14008.96,False,True,True,True
UP TO 2.3 CHILLER BODY,FRONT,24,EXT GRP SKIN 2*300,Rhinotex 1150 BW,272.27,213.11,799.8040157999999,626.0191494,True,True,True,True
UP TO 2.3 CHILLER BODY,FRONT,27,PU,PU,0,0,0,0,False,False,False,True
UP TO 2.3 CHILLER BODY,FRONT,29,58MM PICTURE FRAME,58MM PICTURE FRAME,38.09979477838494,37.28646144505161,261.21219300060716,255.6359796672738,False,True,True,True
UP TO 2.3 CHILLER BODY,FRONT,30,INT GRP SKIN 2*300,Rhinotex 1150 Bioshield,267.84,222.76,786.7907135999999,654.3664104,True,True,True,True
UP TO 2.3 CHILLER BODY,SRD,36,EXT GRP SKIN 2*300,Rhinotex 1150 BW,272.27,213.11,799.8040157999999,626.0191494,True,True,True,True
UP TO 2.3 CHILLER BODY,SRD,39,PU,PU,0,0,0,0,False,False,False,True
UP TO 2.3 CHILLER BODY,SRD,41,INT GRP SKIN 2*300,Rhinotex 1150 Bioshield,267.84,222.76,786.7907135999999,654.3664104,True,True,True,True
UP TO 2.3 CHILLER BODY,SRD,42,130*62MM TAPPING BLOCKS,130*62MM TAPPING BLOCKS,,,408,468,False,False,True,True
UP TO 2.3 CHILLER BODY,DRD,71,EXT GRP SKIN 2*300,Rhinotex 1150 BW,272.27,213.11,827.5428833999999,647.7307962,True,True,True,True
UP TO 2.3 CHILLER BODY,DRD,74,PU,PU,0,0,0,0,False,False,False,True
UP TO 2.3 CHILLER BODY,DRD,76,INT GRP SKIN 2*300,Rhinotex 1150 Bioshield,267.84,222.76,814.0782527999999,677.0611991999999,True,True,True,True
UP TO 2.3 CHILLER BODY,DRD,77,130*62MM TAPPING BLOCKS,130*62MM TAPPING BLOCKS,,,816,936,False,False,True,True
UP TO 2.3 CHILLER BODY,SIDES,102,EXT GRP SKIN 2*300,Rhinotex 1150 BW,272.27,213.11,1271.364765,995.1171450000002,True,True,True,True
UP TO 2.3 CHILLER BODY,SIDES,105,PU,PU,0,0,0,0,False,False,False,True
UP TO 2.3 CHILLER BODY,SIDES,107,INT GRP SKIN 2*300,Rhinotex 1150 Bioshield,267.84,222.76,1250.67888,1040.17782,True,True,True,True
UP TO 2.3 CHILLER BODY,SIDES,108,58 MM PICTURE FRAME,58 MM PICTURE FRAME,38.09979477838494,37.28646144505161,338.93577434851244,331.7003610151791,False,True,True,True
UP TO 2.3 CHILLER BODY,ROOF,115,EXT GRP SKIN 2*300,Rhinotex 1150 BW,267.84,213.11,1362.636,1084.1971250000001,True,True,True,True
UP TO 2.3 CHILLER BODY,ROOF,118,PU,PU,0,0,0,0,False,False,False,True
UP TO 2.3 CHILLER BODY,ROOF,120,INT GRP SKIN 2*300,Rhinotex 1150 Bioshield,267.84,222.76,1362.636,1133.2915,True,True,True,True
UP TO 2.3 CHILLER BODY,ROOF,121,94MM PICTURE FRAME,94MM PICTURE FRAME,45.22052811171828,44.40719477838495,416.0288586278082,408.5461919611415,False,True,True,True
UP TO 2.3 CHILLER BODY,FLOOR,128,EXT GRP SKIN 2*300,EXT GRP SKIN 2*300,267.84,213.11,1362.636,1084.1971250000001,False,True,True,True
UP TO 2.3 CHILLER BODY,FLOOR,131,PU,PU,0,0,0,0,False,False,False,True
UP TO 2.3 CHILLER BODY,FLOOR,133,9MM PF PLYWOOD,9MM PF PLYWOOD,124.16107382550335,112.75167785234899,631.6694630872483,573.6241610738256,False,True,True,True
UP TO 2.3 CHILLER BODY,FLOOR,135,100*50 TIMBER,100*50 LVL Beam,128.67383512544802,146.59498207885304,1987.9384640167532,2264.8101163867746,True,True,True,True
UP TO 2.3 CHILLER BODY,FLOOR,136,2*300 INT LAMINATION,2*300 INT LAMINATION,100.30799999999999,50.153999999999996,1414.3428000000001,707.1714000000001,False,True,True,False
UP TO 5.5 CHILLER AND 2.3 WIDE,FRONT,27,EXT GRP SKIN 2*300,Rhinotex 1150 BW,272.27,213.11,1334.5422957999995,1044.5671893999997,True,True,True,True
UP TO 5.5 CHILLER AND 2.3 WIDE,FRONT,30,PU,PU,0,0,0,0,False,False,False,True
UP TO 5.5 CHILLER AND 2.3 WIDE,FRONT,32,4MM PF PLYWOOD,4MM PF PLYWOOD,71.47651006711409,68.79194630872483,350.34497315436226,337.186476510067,False,True,True,True
UP TO 5.5 CHILLER AND 2.3 WIDE,FRONT,34,58 MM PICTURE FRAME,58 MM PICTURE FRAME,38.09979477838494,37.28646144505161,746.9906723921794,731.0443289255127,False,True,True,True
UP TO 5.5 CHILLER AND 2.3 WIDE,FRONT,35,INT GRP SKIN 1*450,Rhinotex 1150 Bioshield,267.84,222.76,1312.8284735999994,1091.8670503999995,True,True,True,True
UP TO 5.5 CHILLER AND 2.3 WIDE,SRD,41,EXT GRP SKIN 2*300,Rhinotex 1150 BW,272.27,213.11,1334.5422957999995,1044.5671893999997,True,True,True,True
UP TO 5.5 CHILLER AND 2.3 WIDE,SRD,44,PU,PU,0,0,0,0,False,False,False,True
UP TO 5.5 CHILLER AND 2.3 WIDE,SRD,46,4MM PF PLYWOOD,4MM PF PLYWOOD,71.47651006711409,68.79194630872483,0,0,False,True,False,True
UP TO 5.5 CHILLER AND 2.3 WIDE,SRD,48,INT GRP SKIN 1*450,Rhinotex 1150 Bioshield,267.84,222.76,1312.8284735999994,1091.8670503999995,True,True,True,True
UP TO 5.5 CHILLER AND 2.3 WIDE,SRD,49,130*62MM TAPPING BLOCKS,130*62MM TAPPING BLOCKS,,,408,468,False,False,True,True
UP TO 5.5 CHILLER AND 2.3 WIDE,DRD,78,EXT GRP SKIN 2*300,Rhinotex 1150 BW,272.27,213.11,1370.4492633999994,1072.6721361999996,True,True,True,True
UP TO 5.5 CHILLER AND 2.3 WIDE,DRD,81,PU,PU,0,0,0,0,False,False,False,True
UP TO 5.5 CHILLER AND 2.3 WIDE,DRD,83,4MM PF PLYWOOD,4MM PF PLYWOOD,71.47651006711409,68.79194630872483,359.77129530201324,346.2587583892616,False,True,True,True
UP TO 5.5 CHILLER AND 2.3 WIDE,DRD,85,INT GRP SKIN 2*300,Rhinotex 1150 Bioshield,267.84,222.76,1348.1512127999993,1121.2446391999995,True,True,True,True
UP TO 5.5 CHILLER AND 2.3 WIDE,DRD,86,130*62MM TAPPING BLOCKS,130*62MM TAPPING BLOCKS,,,816,936,False,False,True,True
UP TO 5.5 CHILLER AND 2.3 WIDE,SIDES,111,EXT GRP SKIN 2*300,Rhinotex 1150 BW,272.27,213.11,3321.3945029999986,2599.7075789999994,True,True,True,True
UP TO 5.5 CHILLER AND 2.3 WIDE,SIDES,114,PU,PU,0,0,0,0,False,False,False,True
UP TO 5.5 CHILLER AND 2.3 WIDE,SIDES,116,4MM PF PLYWOOD,4MM PF PLYWOOD,71.47651006711409,68.79194630872483,871.9347986577178,839.1860738255031,False,True,True,True
UP TO 5.5 CHILLER AND 2.3 WIDE,SIDES,118,INT GRP SKIN 2*300,Rhinotex 1150 Bioshield,267.84,222.76,3267.3533759999987,2717.4269639999993,True,True,True,True
UP TO 5.5 CHILLER AND 2.3 WIDE,SIDES,119,58 MM PICTURE FRAME,58 MM PICTURE FRAME,38.09979477838494,37.28646144505161,590.3944198858529,577.7910065525197,False,True,True,True
UP TO 5.5 CHILLER AND 2.3 WIDE,ROOF,126,EXT GRP SKIN 2*300,Rhinotex 1150 BW,267.84,213.11,3493.303199999999,2779.4871749999993,True,True,True,True
UP TO 5.5 CHILLER AND 2.3 WIDE,ROOF,129,PU,PU,0,0,0,0,False,False,False,True
UP TO 5.5 CHILLER AND 2.3 WIDE,ROOF,131,INT GRP SKIN 2*300,Rhinotex 1150 Bioshield,267.84,222.76,3493.303199999999,2905.347299999999,True,True,True,True
UP TO 5.5 CHILLER AND 2.3 WIDE,ROOF,132,94 MM PICTURE FRAME,94 MM PICTURE FRAME,45.22052811171828,44.40719477838495,714.4843441651487,701.6336774984821,False,True,True,True
UP TO 5.5 CHILLER AND 2.3 WIDE,FLOOR,139,EXT GRP SKIN 2*300,Rhinotex 1150 BW,267.84,213.11,3493.303199999999,2779.4871749999993,True,True,True,True
UP TO 5.5 CHILLER AND 2.3 WIDE,FLOOR,142,PU,PU,0,0,0,0,False,False,False,True
UP TO 5.5 CHILLER AND 2.3 WIDE,FLOOR,144,12MM PF PLYWOOD,12MM PF PLYWOOD,354.0268456375839,267.7852348993289,4617.395134228187,3492.588926174496,False,True,True,True
UP TO 5.5 CHILLER AND 2.3 WIDE,FLOOR,146,228*50 TIMBER,228*50 TIMBER,128.67383512544802,146.59498207885304,0,0,False,True,False,False
UP TO 5.5 CHILLER AND 2.3 WIDE,FLOOR,147,100*50 TIMBER,100*50 LVL Beam,128.67383512544802,146.59498207885304,3109.647140493915,3542.745628027886,True,True,True,True
UP TO 5.5 CHILLER AND 2.3 WIDE,FLOOR,148,2*300 INT LAMINATION,2*300 INT LAMINATION,100.30799999999999,50.153999999999996,3640.67886,1820.33943,False,True,True,False
 4.9 & UP CHILLER AND 2.5 WIDE ,FRONT,26,EXT GRP SKIN 2*300,Rhinotex 1150 BW,272.27,213.11,1687.6655949999997,1320.962335,True,True,True,True
 4.9 & UP CHILLER AND 2.5 WIDE ,FRONT,31,4MM PF PLYWOOD,4MM PF PLYWOOD,71.47651006711409,68.79194630872483,443.04714765100664,426.4068791946308,False,True,True,True
 4.9 & UP CHILLER AND 2.5 WIDE ,FRONT,33,58 MM PICTURE FRAME,58 MM PICTURE FRAME,38.09979477838494,37.28646144505161,379.47395599271397,371.373155992714,False,True,True,True
 4.9 & UP CHILLER AND 2.5 WIDE ,FRONT,34,INT GRP SKIN 1*450,Rhinotex 1150 Bioshield,267.84,222.76,1660.2062399999998,1380.7778599999997,True,True,True,True
 4.9 & UP CHILLER AND 2.5 WIDE ,SRD,40,EXT GRP SKIN 2*300,Rhinotex 1150 BW,272.27,213.11,1687.6655949999997,1320.962335,True,True,True,True
 4.9 & UP CHILLER AND 2.5 WIDE ,SRD,43,PU,PU,0,0,0,0,False,False,False,True
 4.9 & UP CHILLER AND 2.5 WIDE ,SRD,45,4MM PF PLYWOOD,4MM PF PLYWOOD,95.63758389261746,86.57718120805369,592.8095637583892,536.6486577181207,False,True,True,True
 4.9 & UP CHILLER AND 2.5 WIDE ,SRD,47,INT GRP SKIN 1*450,Rhinotex 1150 Bioshield,267.84,222.76,1660.2062399999998,1380.7778599999997,True,True,True,True
 4.9 & UP CHILLER AND 2.5 WIDE ,SRD,48,130*62MM TAPPING BLOCKS,130*62MM TAPPING BLOCKS,,,408,468,False,False,True,True
 4.9 & UP CHILLER AND 2.5 WIDE ,DRD,77,EXT GRP SKIN 2*300,Rhinotex 1150 BW,272.27,213.11,1727.6892849999995,1352.2895049999997,True,True,True,True
 4.9 & UP CHILLER AND 2.5 WIDE ,DRD,80,PU,PU,0,0,0,0,False,False,False,True
 4.9 & UP CHILLER AND 2.5 WIDE ,DRD,82,4MM PF PLYWOOD,4MM PF PLYWOOD,71.47651006711409,68.79194630872483,453.55419463087236,436.51929530201335,False,True,True,True
 4.9 & UP CHILLER AND 2.5 WIDE ,DRD,84,INT GRP SKIN 1*450,Rhinotex 1150 Bioshield,267.84,222.76,1699.5787199999995,1413.5235799999996,True,True,True,True
