kind,sheet,row,trailer,section,bom_id,desc_before,desc_after,eff_before,eff_after,override_before,override_after,override_reset,override_provenance,material_before,material_after,mat_disposition,pu_rule,manifest_price_old,drift_note
LINE_UPDATE,"icecream up to 3,2",103,ICECREAM BODY SMALL,ROOF,5776,EXT GRP SKIN 2*300,Rhinotex 1150 BW,282.53,213.11,,,False,,177,125,REPOINT_EXISTING,,272.27,DB was 282.53 vs Aug sheet 272.27 (pre-existing drift)
PU_COVERED,"icecream up to 3,2",118,ICECREAM BODY SMALL,ROOF,5779,PU,PU,430.54,409.5597315436242,430.54,409.5597315436242,False,,213,213,UNCHANGED,PU-32D,430.5371812080537,
LINE_UPDATE,"icecream up to 3,2",120,ICECREAM BODY SMALL,ROOF,5781,INT GRP SKIN 2*300,Rhinotex 1150 Bioshield,282.53,222.76,,,False,,178,178,IN_PLACE,,267.84,DB was 282.53 vs Aug sheet 267.84 (pre-existing drift)
PU_COVERED,"icecream up to 3,2",106,ICECREAM BODY SMALL,SIDES,5772,PU,PU,430.54,409.5597315436242,430.54,409.5597315436242,False,,211,211,UNCHANGED,PU-32D,430.5371812080537,
LINE_UPDATE,"icecream up to 3,2",108,ICECREAM BODY SMALL,SIDES,5774,INT GRP SKIN 2*300,Rhinotex 1150 Bioshield,282.53,222.76,,,False,,176,176,IN_PLACE,,267.84,DB was 282.53 vs Aug sheet 267.84 (pre-existing drift)
LINE_UPDATE,"icecream up to 3,2",71,ICECREAM BODY SMALL,SIDES,5769,EXT GRP SKIN 2*300,Rhinotex 1150 BW,264.37,213.11,,,False,,118,125,REPOINT_EXISTING,,272.27,DB was 264.37 vs Aug sheet 272.27 (pre-existing drift)
LINE_UPDATE,"icecream up to 3,2",24,ICECREAM BODY SMALL,SRD,5723,EXT GRP SKIN 2*300,Rhinotex 1150 BW,256.5,213.11,256.5,,True,,290,125,REPOINT_EXISTING,,272.27,DB was 256.5 vs Aug sheet 272.27 (pre-existing drift)
LINE_UPDATE,"icecream up to 3,2",40,ICECREAM BODY SMALL,SRD,5728,INT GRP SKIN 2*300,Rhinotex 1150 Bioshield,192.5,222.76,,,False,,687,687,IN_PLACE,,267.84,DB was 192.5 vs Aug sheet 267.84 (pre-existing drift)
PU_RESCALE,(not in manifest),0,MEAT HANGER LARGE,DRD,5877,PU,PU,258.32,245.7336426914153,258.32,245.7336426914153,False,,209,209,UNCHANGED,PU-RESCALE-32D,,
LINE_UPDATE,MEAT BODY,80,MEAT HANGER LARGE,DRD,5874,EXT GRP SKIN 2*300,Rhinotex 1150 BW,264.37,213.11,,,False,,99,125,REPOINT_EXISTING,,272.27,DB was 264.37 vs Aug sheet 272.27 (pre-existing drift)
LINE_UPDATE,MEAT BODY,85,MEAT HANGER LARGE,DRD,5879,6MM PF PLYWOOD,6MM PF PLYWOOD,95.6376,86.57718120805369,,,False,,331,NEW#17,REPOINT_CREATED,,95.63758389261746,
LINE_UPDATE,MEAT BODY,87,MEAT HANGER LARGE,DRD,5881,INT GRP SKIN 1*450,Rhinotex 1150 Bioshield,282.53,222.76,,,False,,103,128,REPOINT_EXISTING,,267.84,DB was 282.53 vs Aug sheet 267.84 (pre-existing drift)
PU_RESCALE,(not in manifest),0,MEAT HANGER LARGE,FLOOR,5921,PU,PU,430.537821,409.560340162413,430.537821,409.560340162413,False,,236,236,UNCHANGED,PU-RESCALE-32D,,
LINE_UPDATE,MEAT BODY,145,MEAT HANGER LARGE,FLOOR,5918,EXT GRP SKIN 2*450,Rhinotex 1150 BW,282.53,222.76,,,False,,283,NEW#34,REPOINT_CREATED,,267.84,DB was 282.53 vs Aug sheet 267.84 (pre-existing drift)
LINE_UPDATE,MEAT BODY,150,MEAT HANGER LARGE,FLOOR,5923,18 MM PF PLYWOOD,18 MM PF PLYWOOD,243.289,246.64429530201343,,,False,,134,NEW#35,REPOINT_CREATED,,243.28859060402684,
LINE_UPDATE,MEAT BODY,151,MEAT HANGER LARGE,FLOOR,5924,18 MM FINN PLYWOOD,18 MM FINN PLYWOOD,468.121,375.83892617449663,,,False,,337,337,IN_PLACE,,667.7852348993289,DB was 468.121 vs Aug sheet 667.7852348993289 (pre-existing drift)
LINE_UPDATE,MEAT BODY,154,MEAT HANGER LARGE,FLOOR,5927,100*50 LVL,100*50 LVL,128.674,146.59498207885304,,,False,,339,NEW#33,REPOINT_CREATED,,128.67383512544802,
PU_RESCALE,(not in manifest),0,MEAT HANGER LARGE,FRONT,5842,PU,PU,257.46,244.91554524361948,257.46,244.91554524361948,False,,207,207,UNCHANGED,PU-RESCALE-32D,,
LINE_UPDATE,MEAT BODY,29,MEAT HANGER LARGE,FRONT,5839,EXT GRP SKIN 2*450,Rhinotex 1150 BW,264.37,213.11,,,False,,318,125,REPOINT_EXISTING,,272.27,DB was 264.37 vs Aug sheet 272.27 (pre-existing drift)
LINE_UPDATE,MEAT BODY,34,MEAT HANGER LARGE,FRONT,5844,6MM PF PLYWOOD,6MM PF PLYWOOD,95.6376,86.57718120805369,,,False,,327,NEW#17,REPOINT_CREATED,,95.63758389261746,
LINE_UPDATE,MEAT BODY,36,MEAT HANGER LARGE,FRONT,5846,100*62 PICTURE FRAME,100*62 PICTURE FRAME,36.3205,37.28646144505161,,,False,,330,NEW#19,REPOINT_CREATED,,38.09979477838494,DB was 36.3205 vs Aug sheet 38.09979477838494 (pre-existing drift)
LINE_UPDATE,MEAT BODY,37,MEAT HANGER LARGE,FRONT,5847,INT GRP SKIN 1*450,Rhinotex 1150 Bioshield,282.53,222.76,,,False,,98,128,REPOINT_EXISTING,,267.84,DB was 282.53 vs Aug sheet 267.84 (pre-existing drift)
PU_RESCALE,(not in manifest),0,MEAT HANGER LARGE,ROOF,5910,PU,PU,430.537821,409.560340162413,430.537821,409.560340162413,False,,213,213,UNCHANGED,PU-RESCALE-32D,,
LINE_UPDATE,MEAT BODY,129,MEAT HANGER LARGE,ROOF,5907,EXT GRP SKIN 2*300,Rhinotex 1150 BW,282.53,213.11,,,False,,177,125,REPOINT_EXISTING,,267.84,DB was 282.53 vs Aug sheet 267.84 (pre-existing drift)
LINE_UPDATE,MEAT BODY,135,MEAT HANGER LARGE,ROOF,5913,6MM PF PLYWOOD,6MM PF PLYWOOD,95.64,68.79194630872483,,,False,,335,NEW#28,REPOINT_CREATED,,71.47651006711409,DB was 95.64 vs Aug sheet 71.47651006711409 (pre-existing drift)
LINE_UPDATE,MEAT BODY,137,MEAT HANGER LARGE,ROOF,5915,INT GRP SKIN 2*450,Rhinotex 1150 Bioshield,282.53,222.76,,,False,,336,128,REPOINT_EXISTING,,267.84,DB was 282.53 vs Aug sheet 267.84 (pre-existing drift)
LINE_UPDATE,MEAT BODY,138,MEAT HANGER LARGE,ROOF,5916,94MM PICTURE FRAME,94MM PICTURE FRAME,42.4329,44.40719477838495,,,False,,195,319,REPOINT_EXISTING,,45.22052811171828,DB was 42.4329 vs Aug sheet 45.22052811171828 (pre-existing drift)
PU_RESCALE,(not in manifest),0,MEAT HANGER LARGE,SIDES,5899,PU,PU,258.32,245.7336426914153,258.32,245.7336426914153,False,,211,211,UNCHANGED,PU-RESCALE-32D,,
LINE_UPDATE,MEAT BODY,113,MEAT HANGER LARGE,SIDES,5896,EXT GRP SKIN 2*450,Rhinotex 1150 BW,264.37,213.11,,,False,,320,125,REPOINT_EXISTING,,272.27,DB was 264.37 vs Aug sheet 272.27 (pre-existing drift)
LINE_UPDATE,MEAT BODY,118,MEAT HANGER LARGE,SIDES,5901,60*50 LVL BEAMS,60*50 LVL BEAMS,128.674,146.59498207885304,,,False,,332,NEW#29,REPOINT_CREATED,,128.67383512544802,
LINE_UPDATE,MEAT BODY,119,MEAT HANGER LARGE,SIDES,5902,4MM PF PLYWOOD,4MM PF PLYWOOD,234.73,171.14093959731542,234.73,,True,,121,NEW#30,REPOINT_CREATED,,234.73154362416108,
LINE_UPDATE,MEAT BODY,121,MEAT HANGER LARGE,SIDES,5904,INT GRP SKIN1*450,Rhinotex 1150 Bioshield,282.53,222.76,,,False,,333,128,REPOINT_EXISTING,,267.84,DB was 282.53 vs Aug sheet 267.84 (pre-existing drift)
LINE_UPDATE,MEAT BODY,122,MEAT HANGER LARGE,SIDES,5905,58MM PICTURE FRAME,58MM PICTURE FRAME,38.1,37.28646144505161,38.1,,True,,235,NEW#26,REPOINT_CREATED,,38.09979477838494,
LINE_UPDATE,MEAT BODY,43,MEAT HANGER LARGE,SRD,5848,EXT GRP SKIN 2*450,Rhinotex 1150 BW,223.0,213.11,,,False,,663,125,REPOINT_EXISTING,,272.27,DB was 223.0 vs Aug sheet 272.27 (pre-existing drift)
LINE_UPDATE,MEAT BODY,48,MEAT HANGER LARGE,SRD,5853,6MM PF PLYWWOD,6MM PF PLYWWOD,95.6376,86.57718120805369,,,False,,664,NEW#21,REPOINT_CREATED,,95.63758389261746,
LINE_UPDATE,MEAT BODY,50,MEAT HANGER LARGE,SRD,5855,INT GRP SKIN 1*450,Rhinotex 1150 Bioshield,282.53,222.76,,,False,,294,128,REPOINT_EXISTING,,267.84,DB was 282.53 vs Aug sheet 267.84 (pre-existing drift)
LINE_UPDATE,"SMALL MEAT BODY UP TO 5,2",80,MEAT HANGER SMALL-MEDIUM,DRD,6182,EXT GRP SKIN 2*300,Rhinotex 1150 BW,264.37,213.11,,,False,,99,125,REPOINT_EXISTING,,272.27,DB was 264.37 vs Aug sheet 272.27 (pre-existing drift)
LINE_UPDATE,"SMALL MEAT BODY UP TO 5,2",85,MEAT HANGER SMALL-MEDIUM,DRD,6187,6MM PF PLYWOOD,6MM PF PLYWOOD,95.6376,86.57718120805369,,,False,,331,NEW#17,REPOINT_CREATED,,95.63758389261746,
LINE_UPDATE,"SMALL MEAT BODY UP TO 5,2",87,MEAT HANGER SMALL-MEDIUM,DRD,6189,INT GRP SKIN 1*450,Rhinotex 1150 Bioshield,282.53,222.76,,,False,,103,128,REPOINT_EXISTING,,267.84,DB was 282.53 vs Aug sheet 267.84 (pre-existing drift)
LINE_UPDATE,"SMALL MEAT BODY UP TO 5,2",145,MEAT HANGER SMALL-MEDIUM,FLOOR,6226,EXT GRP SKIN 2*450,Rhinotex 1150 BW,282.53,213.11,,,False,,283,125,REPOINT_EXISTING,,267.84,DB was 282.53 vs Aug sheet 267.84 (pre-existing drift)
LINE_UPDATE,"SMALL MEAT BODY UP TO 5,2",150,MEAT HANGER SMALL-MEDIUM,FLOOR,6231,12 MM PF PLYWOOD,12 MM PF PLYWOOD,162.752,149.66442953020135,,,False,,668,NEW#31,REPOINT_CREATED,,162.751677852349,
LINE_UPDATE,"SMALL MEAT BODY UP TO 5,2",151,MEAT HANGER SMALL-MEDIUM,FLOOR,6232,12 MM FINN PLYWOOD,12 MM FINN PLYWOOD,354.027,267.7852348993289,,,False,,347,NEW#32,REPOINT_CREATED,,354.0268456375839,
LINE_UPDATE,"SMALL MEAT BODY UP TO 5,2",154,MEAT HANGER SMALL-MEDIUM,FLOOR,6235,100*50 LVL,100*50 LVL,128.674,146.59498207885304,,,False,,339,NEW#33,REPOINT_CREATED,,128.67383512544802,
LINE_UPDATE,"SMALL MEAT BODY UP TO 5,2",29,MEAT HANGER SMALL-MEDIUM,FRONT,6147,EXT GRP SKIN 2*450,Rhinotex 1150 BW,264.37,213.11,,,False,,318,125,REPOINT_EXISTING,,272.27,DB was 264.37 vs Aug sheet 272.27 (pre-existing drift)
LINE_UPDATE,"SMALL MEAT BODY UP TO 5,2",34,MEAT HANGER SMALL-MEDIUM,FRONT,6152,6MM PF PLYWOOD,6MM PF PLYWOOD,95.6376,86.57718120805369,,,False,,327,NEW#17,REPOINT_CREATED,,95.63758389261746,
LINE_UPDATE,"SMALL MEAT BODY UP TO 5,2",36,MEAT HANGER SMALL-MEDIUM,FRONT,6154,100*62 PICTURE FRAME,100*62 PICTURE FRAME,36.3205,37.28646144505161,,,False,,330,NEW#19,REPOINT_CREATED,,38.09979477838494,DB was 36.3205 vs Aug sheet 38.09979477838494 (pre-existing drift)
LINE_UPDATE,"SMALL MEAT BODY UP TO 5,2",37,MEAT HANGER SMALL-MEDIUM,FRONT,6155,INT GRP SKIN 1*450,Rhinotex 1150 Bioshield,282.53,222.76,,,False,,98,128,REPOINT_EXISTING,,267.84,DB was 282.53 vs Aug sheet 267.84 (pre-existing drift)
LINE_UPDATE,"SMALL MEAT BODY UP TO 5,2",129,MEAT HANGER SMALL-MEDIUM,ROOF,6215,EXT GRP SKIN 2*300,Rhinotex 1150 BW,282.53,213.11,,,False,,177,125,REPOINT_EXISTING,,267.84,DB was 282.53 vs Aug sheet 267.84 (pre-existing drift)
LINE_UPDATE,"SMALL MEAT BODY UP TO 5,2",135,MEAT HANGER SMALL-MEDIUM,ROOF,6221,6MM PF PLYWOOD,6MM PF PLYWOOD,95.64,68.79194630872483,,,False,,335,NEW#28,REPOINT_CREATED,,71.47651006711409,DB was 95.64 vs Aug sheet 71.47651006711409 (pre-existing drift)
LINE_UPDATE,"SMALL MEAT BODY UP TO 5,2",137,MEAT HANGER SMALL-MEDIUM,ROOF,6223,INT GRP SKIN 2*450,Rhinotex 1150 Bioshield,282.53,222.76,,,False,,336,128,REPOINT_EXISTING,,267.84,DB was 282.53 vs Aug sheet 267.84 (pre-existing drift)
LINE_UPDATE,"SMALL MEAT BODY UP TO 5,2",138,MEAT HANGER SMALL-MEDIUM,ROOF,6224,94MM PICTURE FRAME,94MM PICTURE FRAME,42.4329,44.40719477838495,,,False,,195,319,REPOINT_EXISTING,,45.22052811171828,DB was 42.4329 vs Aug sheet 45.22052811171828 (pre-existing drift)
LINE_UPDATE,"SMALL MEAT BODY UP TO 5,2",113,MEAT HANGER SMALL-MEDIUM,SIDES,6204,EXT GRP SKIN 2*450,Rhinotex 1150 BW,264.37,213.11,,,False,,320,125,REPOINT_EXISTING,,272.27,DB was 264.37 vs Aug sheet 272.27 (pre-existing drift)
LINE_UPDATE,"SMALL MEAT BODY UP TO 5,2",118,MEAT HANGER SMALL-MEDIUM,SIDES,6209,60*50 LVL BEAMS,60*50 LVL BEAMS,128.674,146.59498207885304,,,False,,332,NEW#29,REPOINT_CREATED,,128.67383512544802,
LINE_UPDATE,"SMALL MEAT BODY UP TO 5,2",119,MEAT HANGER SMALL-MEDIUM,SIDES,6210,4MM PF PLYWOOD,4MM PF PLYWOOD,234.73,171.14093959731542,234.73,,True,,121,NEW#30,REPOINT_CREATED,,234.73154362416108,
LINE_UPDATE,"SMALL MEAT BODY UP TO 5,2",121,MEAT HANGER SMALL-MEDIUM,SIDES,6212,INT GRP SKIN1*450,Rhinotex 1150 Bioshield,282.53,222.76,,,False,,333,128,REPOINT_EXISTING,,267.84,DB was 282.53 vs Aug sheet 267.84 (pre-existing drift)
LINE_UPDATE,"SMALL MEAT BODY UP TO 5,2",122,MEAT HANGER SMALL-MEDIUM,SIDES,6213,58MM PICTURE FRAME,58MM PICTURE FRAME,38.1,37.28646144505161,38.1,,True,,235,NEW#26,REPOINT_CREATED,,38.09979477838494,
LINE_UPDATE,"SMALL MEAT BODY UP TO 5,2",43,MEAT HANGER SMALL-MEDIUM,SRD,6156,EXT GRP SKIN 2*450,Rhinotex 1150 BW,223.0,213.11,,,False,,663,125,REPOINT_EXISTING,,272.27,DB was 223.0 vs Aug sheet 272.27 (pre-existing drift)
LINE_UPDATE,"SMALL MEAT BODY UP TO 5,2",48,MEAT HANGER SMALL-MEDIUM,SRD,6161,6MM PF PLYWWOD,6MM PF PLYWWOD,95.6376,86.57718120805369,,,False,,664,NEW#21,REPOINT_CREATED,,95.63758389261746,
LINE_UPDATE,"SMALL MEAT BODY UP TO 5,2",50,MEAT HANGER SMALL-MEDIUM,SRD,6163,INT GRP SKIN 1*450,Rhinotex 1150 Bioshield,282.53,222.76,,,False,,294,128,REPOINT_EXISTING,,267.84,DB was 282.53 vs Aug sheet 267.84 (pre-existing drift)
LINE_UPDATE,RHINORANGE TRAILER,51,RHINORANGE TRAILER,DRD,1805,EXT GRP SKIN 2*300,Crystex V2,256.5,256.5,256.5,256.5,False,,99,NEW#41,REPOINT_CREATED,,272.27,DB was 256.5 vs Aug sheet 272.27 (pre-existing drift)
PU_COVERED,RHINORANGE TRAILER,54,RHINORANGE TRAILER,DRD,1808,PU,PU,382.43,351.50738255033554,382.43,351.50738255033554,False,,209,209,UNCHANGED,PU-4G-CONTINUATION,382.4270134228188,
LINE_UPDATE,RHINORANGE TRAILER,56,RHINORANGE TRAILER,DRD,1810,4MM PF PLYWOOD,4MM PF PLYWOOD,95.64,86.57718120805369,95.64,,True,,102,NEW#37,REPOINT_CREATED,,95.63758389261746,
LINE_UPDATE,RHINORANGE TRAILER,58,RHINORANGE TRAILER,DRD,1812,INT GRP SKIN 1*450,Rhinotex 2100 Bioshield,282.53,295.39,,,False,,103,NEW#43,REPOINT_CREATED,,267.84,DB was 282.53 vs Aug sheet 267.84 (pre-existing drift)
LINE_UPDATE,RHINORANGE TRAILER,112,RHINORANGE TRAILER,FLOOR,1845,EXT GRP SKIN 2*450,Rhinotex 1150 BW,214.1,213.11,214.1,,True,,283,125,REPOINT_EXISTING,,240.09,DB was 214.1 vs Aug sheet 240.09 (pre-existing drift)
PU_COVERED,RHINORANGE TRAILER,115,RHINORANGE TRAILER,FLOOR,1848,PU,PU,637.38,585.8456375838927,637.38,585.8456375838927,False,,236,236,UNCHANGED,PU-4G-CONTINUATION,637.3783557046979,
LINE_UPDATE,RHINORANGE TRAILER,117,RHINORANGE TRAILER,FLOOR,1850,12MM BIRCH PLY,12MM BIRCH PLY,354.027,267.7852348993289,,,False,,682,682,IN_PLACE,,354.0268456375839,
LINE_UPDATE,RHINORANGE TRAILER,118,RHINORANGE TRAILER,FLOOR,1851,18MM BIRCH PLY,18MM BIRCH PLY,468.121,375.83892617449663,,,False,,322,NEW#45,REPOINT_CREATED,,667.7852348993289,DB was 468.121 vs Aug sheet 667.7852348993289 (pre-existing drift)
LINE_UPDATE,RHINORANGE TRAILER,120,RHINORANGE TRAILER,FLOOR,1853,100*50 timber,100*50 LVL Beam,130.55,148.72727272727272,130.55,,True,,136,NEW#46,REPOINT_CREATED,,130.54545454545453,
LINE_UPDATE,RHINORANGE TRAILER,121,RHINORANGE TRAILER,FLOOR,1854,2*300 INT LAMINATION,2*300 INT LAMINATION,31.9395,50.153999999999996,,,False,,137,NEW#40,REPOINT_CREATED,,100.30799999999999,DB was 31.9395 vs Aug sheet 100.30799999999999 (pre-existing drift)
LINE_UPDATE,RHINORANGE TRAILER,131,RHINORANGE TRAILER,FLOOR,1864,19MM SHATTER PLYWOOD,19MM SHATTER PLYWOOD,725.0,735.0,,,False,,684,NEW#49,REPOINT_CREATED,,725.0,
LINE_UPDATE,RHINORANGE TRAILER,31,RHINORANGE TRAILER,FRONT,1794,EXT GRP SKIN 2*450,Crystex V2,256.5,256.5,256.5,256.5,False,,318,NEW#41,REPOINT_CREATED,,272.27,DB was 256.5 vs Aug sheet 272.27 (pre-existing drift)
PU_COVERED,RHINORANGE TRAILER,34,RHINORANGE TRAILER,FRONT,1797,PU,PU,637.38,585.8456375838927,637.38,585.8456375838927,False,,207,207,UNCHANGED,PU-4G-CONTINUATION,637.3783557046979,
LINE_UPDATE,RHINORANGE TRAILER,36,RHINORANGE TRAILER,FRONT,1799,4MM PF PLYWOOD,4MM PF PLYWOOD,71.48,68.79194630872483,71.48,,True,,96,NEW#42,REPOINT_CREATED,,71.47651006711409,
LINE_UPDATE,RHINORANGE TRAILER,38,RHINORANGE TRAILER,FRONT,1801,94MM PICTURE FRAME,94MM PICTURE FRAME,42.4329,44.40719477838495,,,False,,319,319,IN_PLACE,,45.22052811171828,DB was 42.4329 vs Aug sheet 45.22052811171828 (pre-existing drift)
LINE_UPDATE,RHINORANGE TRAILER,39,RHINORANGE TRAILER,FRONT,1802,INT GRP SKIN 1*450,Rhinotex 2100 Bioshiled,282.53,295.39,,,False,,98,NEW#48,REPOINT_CREATED,,267.84,DB was 282.53 vs Aug sheet 267.84 (pre-existing drift)
PU_COVERED,RHINORANGE TRAILER,102,RHINORANGE TRAILER,ROOF,1840,PU,PU,637.38,585.8456375838927,637.38,585.8456375838927,False,,213,213,UNCHANGED,PU-4G-CONTINUATION,637.3783557046979,
LINE_UPDATE,RHINORANGE TRAILER,104,RHINORANGE TRAILER,ROOF,1842,INT GRP SKIN 1*450,Rhinotex 1150 Bioshield,282.5,222.76,,,False,,128,128,IN_PLACE,,267.84,DB was 282.5 vs Aug sheet 267.84 (pre-existing drift)
LINE_UPDATE,RHINORANGE TRAILER,105,RHINORANGE TRAILER,ROOF,1843,94MM PICTURE FRAME,94MM PICTURE FRAME,42.4329,44.40719477838495,,,False,,195,319,REPOINT_EXISTING,,45.22052811171828,DB was 42.4329 vs Aug sheet 45.22052811171828 (pre-existing drift)
LINE_UPDATE,RHINORANGE TRAILER,99,RHINORANGE TRAILER,ROOF,1837,EXT GRP SKIN 2*300,Rhinotex 1150 BW,214.1,213.11,214.1,,True,,177,125,REPOINT_EXISTING,,240.09,DB was 214.1 vs Aug sheet 240.09 (pre-existing drift)
LINE_UPDATE,RHINORANGE TRAILER,84,RHINORANGE TRAILER,SIDES,1827,EXT GRP SKIN 2*450,Crystex V2,256.5,256.5,256.5,256.5,False,,320,NEW#41,REPOINT_CREATED,,272.27,DB was 256.5 vs Aug sheet 272.27 (pre-existing drift)
PU_COVERED,RHINORANGE TRAILER,87,RHINORANGE TRAILER,SIDES,1830,PU,PU,325.06,298.7812751677852,325.06,298.7812751677852,False,,211,211,UNCHANGED,PU-4G-CONTINUATION,325.0629614093959,
LINE_UPDATE,RHINORANGE TRAILER,89,RHINORANGE TRAILER,SIDES,1832,4MM PF PLYWOOD,4MM PF PLYWOOD,71.48,68.79194630872483,71.48,,True,,121,NEW#42,REPOINT_CREATED,,71.47651006711409,
LINE_UPDATE,RHINORANGE TRAILER,91,RHINORANGE TRAILER,SIDES,1834,INT GRP SKIN 1*450,Rhinotex 2100 Bioshield,282.53,295.39,,,False,,122,NEW#43,REPOINT_CREATED,,267.84,DB was 282.53 vs Aug sheet 267.84 (pre-existing drift)
LINE_UPDATE,RHINORANGE TRAILER,92,RHINORANGE TRAILER,SIDES,1835,56MM PICTURE FRAME,56MM PICTURE FRAME,36.3205,37.28646144505161,,,False,,321,NEW#44,REPOINT_CREATED,,38.09979477838494,DB was 36.3205 vs Aug sheet 38.09979477838494 (pre-existing drift)
LINE_UPDATE,BAKERY BODIES,54,RIGID DRY FREIGHT,DRD,6681,EXT GRP SKIN 2*300 CSM,Rhinotex 1150,256.5,256.5,256.5,256.5,False,,358,NEW#5,REPOINT_CREATED,,213.11,DB was 256.5 vs Aug sheet 213.11 (pre-existing drift)
LINE_UPDATE,BAKERY BODIES,59,RIGID DRY FREIGHT,DRD,6686,4 MM PLYWOOD,4 MM PLYWOOD,71.4765,68.79194630872483,71.4765,,True,,360,NEW#6,REPOINT_CREATED,,71.47651006711409,
LINE_UPDATE,BAKERY BODIES,61,RIGID DRY FREIGHT,DRD,6688,19MM PHONO BONDED PLYWWOD,19MM PHONO BONDED PLYWWOD,316.779,223.15436241610738,316.779,,True,,386,NEW#9,REPOINT_CREATED,,316.77852348993287,
LINE_UPDATE,BAKERY BODIES,62,RIGID DRY FREIGHT,DRD,6689,INT GRP SKIN 1*450 CSM,Rhinotex 1150,256.5,256.5,256.5,256.5,False,,384,NEW#5,REPOINT_CREATED,,213.11,DB was 256.5 vs Aug sheet 213.11 (pre-existing drift)
LINE_UPDATE,BAKERY BODIES,63,RIGID DRY FREIGHT,DRD,6690,DOOR BLOCKS,DOOR BLOCKS,264.508,268.01775000000004,264.508,,True,,362,NEW#10,REPOINT_CREATED,,264.50775000000004,
LINE_UPDATE,BAKERY BODIES,39,RIGID DRY FREIGHT,FRONT,6671,EXT GRP SKIN 2*300 CSM,Rhinotex 1150,256.5,256.5,256.5,256.5,False,,358,NEW#5,REPOINT_CREATED,,213.11,DB was 256.5 vs Aug sheet 213.11 (pre-existing drift)
LINE_UPDATE,BAKERY BODIES,44,RIGID DRY FREIGHT,FRONT,6676,4 MM PLYWOOD,4 MM PLYWOOD,71.4765,68.79194630872483,71.4765,,True,,360,NEW#6,REPOINT_CREATED,,71.47651006711409,
LINE_UPDATE,BAKERY BODIES,46,RIGID DRY FREIGHT,FRONT,6678,19MM PHONO BONDED PLYWOOD,19MM PHONO BONDED PLYWOOD,316.779,223.15436241610738,316.779,,True,,382,NEW#7,REPOINT_CREATED,,316.77852348993287,
LINE_UPDATE,BAKERY BODIES,47,RIGID DRY FREIGHT,FRONT,6679,100*19mm PICTURE FRAME,100*19mm PICTURE FRAME,49.5219,46.27732240437159,49.5219,,True,,383,NEW#8,REPOINT_CREATED,,68.30601092896174,DB was 49.5219 vs Aug sheet 68.30601092896174 (pre-existing drift)
LINE_UPDATE,BAKERY BODIES,48,RIGID DRY FREIGHT,FRONT,6680,INT GRP SKIN 1*450 CSM,Rhinotex 1150,256.5,256.5,256.5,256.5,False,,384,NEW#5,REPOINT_CREATED,,213.11,DB was 256.5 vs Aug sheet 213.11 (pre-existing drift)
LINE_UPDATE,BAKERY BODIES,142,RIGID DRY FREIGHT,ROOF,6744,EXT GRP SKIN 1*450 CSM,Rhinotex 1150,256.5,256.5,256.5,256.5,False,,400,NEW#5,REPOINT_CREATED,,213.11,DB was 256.5 vs Aug sheet 213.11 (pre-existing drift)
LINE_UPDATE,BAKERY BODIES,147,RIGID DRY FREIGHT,ROOF,6749,100*45MM PICTURE FRAME,100*45MM PICTURE FRAME,1106.43,34.144961445051614,,,False,,403,NEW#13,REPOINT_CREATED,,34.958294778384946,DB was 1106.43 vs Aug sheet 34.958294778384946 (pre-existing drift)
LINE_UPDATE,BAKERY BODIES,148,RIGID DRY FREIGHT,ROOF,6750,INT GRP SKIN 1*450 CSM,Rhinotex 1150,256.5,256.5,256.5,256.5,False,,384,NEW#5,REPOINT_CREATED,,213.11,DB was 256.5 vs Aug sheet 213.11 (pre-existing drift)
LINE_UPDATE,BAKERY BODIES,127,RIGID DRY FREIGHT,SIDES,6734,EXT GRP SKIN 2*300 CSM,Rhinotex 1150,256.5,256.5,256.5,256.5,False,,358,NEW#5,REPOINT_CREATED,,213.11,DB was 256.5 vs Aug sheet 213.11 (pre-existing drift)
LINE_UPDATE,BAKERY BODIES,132,RIGID DRY FREIGHT,SIDES,6739,4 MM PLYWOOD,4 MM PLYWOOD,71.4765,68.79194630872483,71.4765,,True,,360,NEW#6,REPOINT_CREATED,,71.47651006711409,
LINE_UPDATE,BAKERY BODIES,134,RIGID DRY FREIGHT,SIDES,6741,19MM PHENO BONDED PLYWOOD,19MM PHENO BONDED PLYWOOD,316.779,46.27732240437159,316.779,,True,,397,NEW#11,REPOINT_CREATED,,68.30601092896174,DB was 316.779 vs Aug sheet 68.30601092896174 (pre-existing drift)
LINE_UPDATE,BAKERY BODIES,135,RIGID DRY FREIGHT,SIDES,6742,100*19 PICTURE  FRAME,100*19 PICTURE  FRAME,49.5219,46.27732240437159,49.5219,,True,,398,NEW#12,REPOINT_CREATED,,68.30601092896174,DB was 49.5219 vs Aug sheet 68.30601092896174 (pre-existing drift)
LINE_UPDATE,BAKERY BODIES,136,RIGID DRY FREIGHT,SIDES,6743,INT GRP SKIN 1*450 CSM,Rhinotex 1150,256.5,256.5,256.5,256.5,False,,384,NEW#5,REPOINT_CREATED,,213.11,DB was 256.5 vs Aug sheet 213.11 (pre-existing drift)
LINE_UPDATE,BAKERY BODIES,88,RIGID DRY FREIGHT,SRD,6705,EXT GRP SKIN 2*300 CSM,Rhinotex 1150,256.5,256.5,256.5,256.5,False,,358,NEW#5,REPOINT_CREATED,,213.11,DB was 256.5 vs Aug sheet 213.11 (pre-existing drift)
